CODE,REGION,PROVINCIA,DISTRITO,NOMBRE DEL RECURSO,CATEGORIA,TIPO_DE_CATEGORIA,SUB_TIPO_CATEGORIA,URL,LATITUD,LONGITUD,REGION_GEOGRAFICA
269,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,Iglesia San Pedro De Lambayeque,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=269,-79.906217,-6.703459,0
270,LAMBAYEQUE,LAMBAYEQUE,MORROPE,Iglesia San Pedro De Mórrope,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=270,-80.0152014662043,-6.540897725891095,0
271,LAMBAYEQUE,FERRENAFE,FERRENAFE,Iglesia Santa Lucía De Ferreñafe,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=271,-79.78811,-6.6397,0
272,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,Museo Arqueológico Nacional Bruning,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=272,-79.90389,-6.70403,0
274,LAMBAYEQUE,CHICLAYO,PIMENTEL,Playa Pimentel,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=274,-79.93747,-6.83773,0
276,LAMBAYEQUE,CHICLAYO,PIMENTEL,Playa Las Rocas,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=276,-79.93587939482882,-6.855251043815697,0
277,LAMBAYEQUE,LAMBAYEQUE,TUCUME,Leyenda Del Carretón,FOLCLORE,CREENCIAS POPULARES,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=277,-79.8596,-6.50974,0
278,LAMBAYEQUE,CHICLAYO,SANTA ROSA,Playa Santa Rosa,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=278,-79.92165,-6.88389,0
279,LAMBAYEQUE,FERRENAFE,PITIPO,Santuario Histórico Bosque De Pómac,SITIOS NATURALES,AREAS PROTEGIDAS,Santuarios Históricos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=279,-79.75318,-6.48641,0
282,PUNO,SAN ROMAN,JULIACA,Templo De La Merced,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=282,-70.13172715902328,-15.496554524578556,1
283,LAMBAYEQUE,CHICLAYO,PIMENTEL,Muelle De Pimentel,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Muelles,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=283,-79.93791,-6.83571,0
284,LAMBAYEQUE,CHICLAYO,MONSEFU,Parque Artesanal De Monsefú,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,OTROS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=284,-79.86834,-6.87809,0
287,LORETO,MAYNAS,MAZAN,Pueblo De Mazan,MANIFESTACIONES CULTURALES,PUEBLOS,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=287,-73.091399,-3.496289,2
289,LORETO,MAYNAS,IQUITOS,Museo Amazónico,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=289,-73.24435736758666,-3.7524467018823375,2
290,LORETO,MAYNAS,IQUITOS,Casa De Fierro,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=290,-73.24406862258911,-3.749891405086802,2
291,LORETO,MAYNAS,IQUITOS,Ex Hotel Palace,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=291,-73.24371457099915,-3.750688991749461,2
299,LORETO,MAYNAS,SAN JUAN BAUTISTA,Mercado Artesanal Turístico De San Juan,FOLCLORE,FERIAS Y MERCADOS,Ferias Artesanales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=299,-73.2866,-3.77442,2
302,LORETO,MAYNAS,IQUITOS,El Inchicapi,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=302,-73.2622,-3.74993,2
303,LORETO,MAYNAS,SAN JUAN BAUTISTA,Fiesta Patronal San Juan Bautista,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=303,-73.2622,-3.74993,2
305,LORETO,MAYNAS,IQUITOS,Tacacho,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=305,-73.2622,-3.74993,2
306,LORETO,MAYNAS,IQUITOS,Timbuche,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=306,-73.2622,-3.74993,2
309,LORETO,MAYNAS,PUNCHANA,Momón El Guardián Del Bosque ,FOLCLORE,CREENCIAS POPULARES,Cuentos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=309,-73.2622,-3.74993,2
310,LORETO,MAYNAS,IQUITOS,Nina Juane,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=310,-73.2622,-3.74993,2
311,LORETO,MAYNAS,IQUITOS,Sudado De Gamitana,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=311,-73.2622,-3.74993,2
312,LORETO,MAYNAS,IQUITOS,Paiche Frito Con Chonta Y Yuca O Platano,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=312,-73.2622,-3.74993,2
313,LORETO,MAYNAS,IQUITOS,Ensalada De Chonta O Palmito,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=313,-73.2622,-3.74993,2
314,PUNO,SAN ROMAN,JULIACA,Templo Matriz De Santa Catalina ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=314,-70.13476610183716,-15.493406334309425,1
316,LORETO,MAYNAS,IQUITOS,Masato,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=316,-73.2622,-3.74993,2
320,LORETO,MAYNAS,IQUITOS,Changanacuy,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=320,-73.2622,-3.74993,2
321,JUNIN,HUANCAYO,HUANCAYO,Catedral De Huancayo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=321,-75.20990252494,-12.06770222157,1
322,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Iglesia  Belén,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=322,-70.93124806880951,-17.191506707144796,0
327,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Casa Chocano,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=327,-70.93473737990547,-17.19432573771292,0
330,MOQUEGUA,MARISCAL NIETO,TORATA,Molinos Coloniales-Fundo La Bobeda,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Molino,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=330,-70.8552,-17.0773,0
332,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,Aguas Termales De Cuchumbaya,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=332,-70.682981,-16.751665,0
333,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,Geiser De Puente Bello,SITIOS NATURALES,AGUA TERMOMINERAL,Geiser,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=333,-70.47249056288,-16.55408272182,0
334,MOQUEGUA,MARISCAL NIETO,TORATA,Iglesia San Agustín De Torata ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=334,-70.84406722337008,-17.07632831402758,0
335,MOQUEGUA,MARISCAL NIETO,TORATA,Zona Arqueológica Monumental Cerro Baúl,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Recintos ceremoniales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=335,-70.85997074228334,-17.110916067927732,0
338,MOQUEGUA,MARISCAL NIETO,TORATA,Sitio Arqueológico Camata,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=338,-70.8279379053431,-17.04538627969091,0
339,MOQUEGUA,MARISCAL NIETO,TORATA,Cataratas De Mollesaja,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=339,-70.889649,-17.111102,0
342,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,Valle De Omate,SITIOS NATURALES,VALLES,Valles,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=342,-70.97020983695984,-16.67400733785106,0
343,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,Catarata El Chorro,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=343,-70.8763977252006,-16.749321726176063,0
344,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,Aguas Termales De Ullucán,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=344,-71.03743570020114,-16.604050419749054,0
345,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUNA,Aguas Termales De Ichuña,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=345,-70.53620000000001,-16.1383,0
348,MOQUEGUA,ILO,ILO,Glorieta José Gálvez - Ilo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Glorietas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=348,-71.3455,-17.6437,0
350,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Casa Tradicional Herbert De La Flor Angulo ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=350,-70.93435579516529,-17.194055862393647,0
351,MOQUEGUA,ILO,ILO,Iglesia De San Jerónimo - Ilo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=351,-71.3449,-17.6464,0
352,MOQUEGUA,ILO,ILO,Punta Coles - Rnsiipg,SITIOS NATURALES,AREAS PROTEGIDAS,Reservas Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=352,-71.3725,-17.7014,0
353,MOQUEGUA,ILO,ILO,Playa Pozo De Lisas - Ilo,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=353,-71.3546,-17.6926,0
354,MOQUEGUA,ILO,ILO,Caleta  Puerto Inglés - Ilo,SITIOS NATURALES,COSTAS,Caletas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=354,-71.3578,-17.6637,0
357,MOQUEGUA,ILO,EL ALGARROBAL,Museo Municipal De Sitio El Algarrobal (Chiribaya),MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=357,-71.2688,-17.6231,0
358,MOQUEGUA,ILO,PACOCHA,Playa Wawakiki - Pacocha,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=358,-71.3845,-17.4147,0
361,PIURA,PIURA,PIURA,Basílica Catedral San Miguel Arcangel De Piura,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Basílica,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=361,-80.62677919864655,-5.196568939213064,0
362,PIURA,PIURA,PIURA,Casa Museo Almirante Miguel Grau,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=362,-80.62728948891163,-5.197863126853503,0
364,PIURA,PIURA,CATACAOS, Complejo Arqueológico Monumental Narihualá,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=364,-80.68644091486931,-5.294514286335275,0
366,PIURA,PIURA,CATACAOS,Iglesia San Juan Bautista,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=366,-80.67578047513962,-5.265065058527784,0
367,PIURA,PIURA,CATACAOS,Calle Comercio,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=367,-80.67649126052856,-5.2658663257105465,0
370,PIURA,AYABACA,AYABACA,Bosque De Cuyas,SITIOS NATURALES,ZONAS PAISAJISTICAS,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=370,-79.78846549987793,-4.618688863234914,0
374,PIURA,AYABACA,AYABACA,Complejo Arqueológico De Aypate,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=374,-79.57572800000003,-4.707437,0
376,PIURA,AYABACA,PACAIPAMPA,Laguna San Pablo,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=376,-79.6512737266312,-4.995673323093972,0
377,PIURA,HUANCABAMBA,HUANCABAMBA,Complejo Arqueológico De Caxas,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=377,-79.44488525390625,-5.220878921068208,0
386,AYACUCHO,HUAMANGA,AYACUCHO,Plaza Mayor De Ayacucho,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=386,-74.22581881284714,-13.16024737668489,1
394,PIURA,MORROPON,CHULUCANAS,Cerro Arqueológico Vicús,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=394,-80.15981299999999,-5.15438,0
397,PIURA,PAITA,COLAN,Playa Colán,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=397,-81.06631278991699,-5.009507826249269,0
398,PIURA,SULLANA,SULLANA,Paseo Turicarami,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Paseos peatonales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=398,-80.69666683673859,-4.89563492772545,0
402,PIURA,SULLANA,MARCAVELICA,Coto De Caza El Angolo.,SITIOS NATURALES,AREAS PROTEGIDAS,Cotos de Caza,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=402,-80.7657840102911,-4.300260784866939,0
403,PIURA,SULLANA,MIGUEL CHECA,Casa Hacienda Sojo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Casa de Valor Arquitectónico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=403,-80.82044273614883,-4.902136903173308,0
405,PIURA,TALARA,LOS ORGANOS,Playa Los Órganos,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=405,-81.12950697541237,-4.175610286463631,0
407,PIURA,TALARA,MANCORA,Playa Máncora,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=407,-81.0572201013565,-4.10574389414202,0
408,PUNO,PUNO,PUNO,Basilica Menor De La Catedral De Puno,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Basílica,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=408,-70.02873569726944,-15.840906720199383,1
409,PUNO,PUNO,PUNO,Iglesia San Juan Bautista - Santuario Virgen De La Candelaria,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=409,-70.0284218788147,-15.837854468338886,1
410,PUNO,PUNO,PUNO,Parque Pino,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=410,-70.02744555473328,-15.837663197083684,1
412,PUNO,PUNO,PUNO,Reserva Nacional Del Titicaca,SITIOS NATURALES,AREAS PROTEGIDAS,Reservas Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=412,-69.9367774631263,-15.7324545090213,1
413,PUNO,PUNO,PUNO,Lago Titicaca,SITIOS NATURALES,CUERPO DE AGUA,Lagos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=413,-69.50431823730469,-15.796878613098205,1
419,PUNO,PUNO,ACORA,Sitio Arqueológico De Molloco,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=419,-69.77188859259036,-16.007591379633435,1
420,PUNO,PUNO,ACORA,Templo San Juan Evangelista De Acora,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=420,-69.79785650968552,-15.972920466487125,1
422,APURIMAC,COTABAMBAS,HAQUIRA,Templo San Juan De Llaqwa ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=422,-72.14714,-14.22185,1
423,APURIMAC,ANTABAMBA,HUAQUIRCA,Templo Colonial De Huaquirca,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=423,-72.89441572883607,-14.339382428425038,1
424,PUNO,PUNO,ATUNCOLLA,Complejo Arqueológico De Sillustani,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Cementerios,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=424,-70.15513747930527,-15.723518480797308,1
425,PUNO,PUNO,CHUCUITO,Sitio Arqueológico Inka Uyu,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=425,-69.88874065106505,-15.892228232149613,1
426,PUNO,PUNO,CHUCUITO,Templo De Santo Domingo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=426,-69.88837838172913,-15.892648956075492,1
427,PUNO,PUNO,CHUCUITO,Templo De Nuestra Señora De La Asunción De Chucuito,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=427,-69.8904590457054,-15.89477557797479,1
428,PUNO,PUNO,CHUCUITO,Glorieta - Mirador De Chucuito,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Miradores,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=428,-69.88977313041687,-15.89644621725179,1
429,PUNO,YUNGUYO,YUNGUYO,Templo De Nuestra Señora De La Asunción,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=429,-69.09236949570084,-16.24368919672101,1
430,PUNO,PUNO,PICHACANI,Complejo Arqueológico De Cutimbo,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=430,-70.0051157433777,-16.02078332568118,1
431,PUNO,AZANGARO,AZANGARO,Templo De Nuestra Señora De La Asuncion De Azangaro,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=431,-70.19515999999999,-14.909244,1
432,PUNO,AZANGARO,AZANGARO,Templo De Tintiri,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=432,-70.111941,-14.871313,1
434,PUNO,AZANGARO,ASILLO,Templo San Jeronimo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=434,-70.35473300000001,-14.78669,1
435,PUNO,AZANGARO,SANTIAGO DE PUPUJA,Templo Santiago Apostol - Santiago De Pupuja,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=435,-70.27772199999998,-15.053597,1
436,PUNO,CARABAYA,MACUSANI,Arte Rupestre De Chaqatira,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=436,-70.47804557128904,-14.000762854876744,1
437,PUNO,CARABAYA,MACUSANI,"Nevados Allin Qhapaq, Huayna Qhapaq Y Chichi Qhapaq",SITIOS NATURALES,MONTANAS,Nevado,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=437,-70.4106903076172,-13.903908808613748,1
438,PUNO,CARABAYA,OLLACHEA,Baños Termales De Ollachea,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=438,-70.47044992446894,-13.799678095735974,1
439,PUNO,PUNO,VILQUE,Capilla Colonial De Cotaña,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Capilla,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=439,-69.60250854492188,-12.985824071305588,1
441,PUNO,CHUCUITO,JULI,Ciudad De Juli,MANIFESTACIONES CULTURALES,PUEBLOS,Históricos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=441,-69.45916056632996,-16.21322456704548,1
442,PUNO,CHUCUITO,JULI,Templo San Pedro Martir,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=442,-69.46037292480469,-16.212732639133275,1
443,PUNO,CHUCUITO,JULI,Templo Museo San Juan De Letran De Juli,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=443,-69.45864599999999,-16.210854,1
444,PUNO,CHUCUITO,JULI,Templo De La Asunción O Santa Maria La Mayor,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=444,-69.45728838443756,-16.214896082554954,1
446,PUNO,CHUCUITO,POMATA,Templo De Santiago Apóstol O Nuestra Señora Del Rosario,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=446,-69.29234919455392,-16.272665799062008,1
447,PUNO,CHUCUITO,POMATA,Playa Chatuma,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=447,-69.22475881124022,-16.267141615716874,1
449,PUNO,CHUCUITO,ZEPITA,Templo De San Pedro Y San Pablo De Zepita,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=449,-69.10174548625946,-16.498877397600037,1
